pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.5458333492279053,128,0,0.03996396064758301,1920,17,2,500000,1000,,1.0,0.5307291746139526,0.6931472420692444,0.5520833134651184,0.6931471228599548,0,1328365866,1,2
1001,1920,15015,1921920,23520,0.5520833134651184,128,1000,0.04380226135253906,1920,17,2,500000,1000,,1001.0,0.6390625238418579,0.6316223740577698,0.6020833253860474,0.6369982361793518,3,1328365866,1,2
2001,1920,30015,3841920,23520,0.6020833253860474,128,2000,0.04762625694274902,1920,17,2,500000,1000,,2001.0,0.6536458134651184,0.6226781010627747,0.6000000238418579,0.6350618600845337,7,1328365866,1,2
3001,1920,45015,5761920,23520,0.6000000238418579,128,3000,0.051369428634643555,1920,17,2,500000,1000,,3001.0,0.6546875238418579,0.61977618932724,0.6020833253860474,0.6383755207061768,11,1328365866,1,2
4001,1920,60015,7681920,23520,0.6020833253860474,128,4000,0.05522346496582031,1920,17,2,500000,1000,,4001.0,0.6484375,0.6183924078941345,0.6104166507720947,0.6414654850959778,15,1328365866,1,2
5001,1920,75015,9601920,23520,0.6104166507720947,128,5000,0.059051513671875,1920,17,2,500000,1000,,5001.0,0.653124988079071,0.617601752281189,0.6020833253860474,0.6438403725624084,19,1328365866,1,2
6001,1920,90015,11521920,23520,0.6020833253860474,128,6000,0.06351161003112793,1920,17,2,500000,1000,,6001.0,0.6541666388511658,0.6170903444290161,0.6041666865348816,0.6461424231529236,23,1328365866,1,2
7001,1920,105015,13441920,23520,0.6041666865348816,128,7000,0.06751370429992676,1920,17,2,500000,1000,,7001.0,0.6552083492279053,0.616738498210907,0.6020833253860474,0.6476176381111145,27,1328365866,1,2
8001,1920,120015,15361920,23520,0.6020833253860474,128,8000,0.07125473022460938,1920,17,2,500000,1000,,8001.0,0.6520833373069763,0.6164870858192444,0.6083333492279053,0.6493045091629028,31,1328365866,1,2
9001,1920,135015,17281920,23520,0.6083333492279053,128,9000,0.0750126838684082,1920,17,2,500000,1000,,9001.0,0.6536458134651184,0.6163027286529541,0.6104166507720947,0.6508632302284241,35,1328365866,1,2
10001,1920,150015,19201920,23520,0.6104166507720947,128,10000,0.07936573028564453,1920,17,2,500000,1000,,10001.0,0.6557291746139526,0.6161646246910095,0.6145833134651184,0.6513733267784119,39,1328365866,1,2
11001,1920,165015,21121920,23520,0.6145833134651184,128,11000,0.08306264877319336,1920,17,2,500000,1000,,11001.0,0.6567708253860474,0.6160455942153931,0.612500011920929,0.6521019339561462,43,1328365866,1,2
12001,1920,180015,23041920,23520,0.612500011920929,128,12000,0.08686256408691406,1920,17,2,500000,1000,,12001.0,0.6567708253860474,0.6159554719924927,0.612500011920929,0.6530357599258423,47,1328365866,1,2
13001,1920,195015,24961920,23520,0.612500011920929,128,13000,0.09063863754272461,1920,17,2,500000,1000,,13001.0,0.6578124761581421,0.6158515214920044,0.6104166507720947,0.6540334820747375,51,1328365866,1,2
14001,1920,210015,26881920,23520,0.6104166507720947,128,14000,0.09466958045959473,1920,17,2,500000,1000,,14001.0,0.6583333611488342,0.6157386898994446,0.606249988079071,0.6544924974441528,55,1328365866,1,2
15001,1920,225015,28801920,23520,0.606249988079071,128,15000,0.09897160530090332,1920,17,2,500000,1000,,15001.0,0.6588541865348816,0.615621030330658,0.6041666865348816,0.6551818251609802,59,1328365866,1,2
16001,1920,240015,30721920,23520,0.6041666865348816,128,16000,0.10362887382507324,1920,17,2,500000,1000,,16001.0,0.6604166626930237,0.6154324412345886,0.606249988079071,0.6559906601905823,63,1328365866,1,2
17001,1920,255015,32641920,23520,0.606249988079071,128,17000,0.10741162300109863,1920,17,2,500000,1000,,17001.0,0.6619791388511658,0.6152580380439758,0.6041666865348816,0.6567232608795166,68,1328365866,1,2
18001,1920,270015,34561920,23520,0.6041666865348816,128,18000,0.11145162582397461,1920,17,2,500000,1000,,18001.0,0.6619791388511658,0.6150778532028198,0.6041666865348816,0.6581132411956787,72,1328365866,1,2
19001,1920,285015,36481920,23520,0.6041666865348816,128,19000,0.1157066822052002,1920,17,2,500000,1000,,19001.0,0.6619791388511658,0.61497962474823,0.6020833253860474,0.6588704586029053,76,1328365866,1,2
20001,1920,300015,38401920,23520,0.6020833253860474,128,20000,0.1196136474609375,1920,17,2,500000,1000,,20001.0,0.6619791388511658,0.6149032115936279,0.5958333611488342,0.6597428917884827,80,1328365866,1,2
21001,1920,315015,40321920,23520,0.5958333611488342,128,21000,0.12525033950805664,1920,17,2,500000,1000,,21001.0,0.6619791388511658,0.6148595213890076,0.5958333611488342,0.6605106592178345,86,1328365866,1,2
22001,1920,330015,42241920,23520,0.5958333611488342,128,22000,0.1290283203125,1920,17,2,500000,1000,,22001.0,0.6625000238418579,0.6148157715797424,0.5979166626930237,0.6613444089889526,92,1328365866,1,2
23001,1920,345015,44161920,23520,0.5979166626930237,128,23000,0.13294291496276855,1920,17,2,500000,1000,,23001.0,0.6625000238418579,0.614793598651886,0.6000000238418579,0.6615061163902283,97,1328365866,1,2
24001,1920,360015,46081920,23520,0.6000000238418579,128,24000,0.13669586181640625,1920,17,2,500000,1000,,24001.0,0.6630208492279053,0.6147684454917908,0.5958333611488342,0.6622937321662903,101,1328365866,1,2
25001,1920,375015,48001920,23520,0.5958333611488342,128,25000,0.14107966423034668,1920,17,2,500000,1000,,25001.0,0.6635416746139526,0.6147556304931641,0.5958333611488342,0.6625010967254639,106,1328365866,1,2
26001,1920,390015,49921920,23520,0.5958333611488342,128,26000,0.14526963233947754,1920,17,2,500000,1000,,26001.0,0.6635416746139526,0.6147348880767822,0.5979166626930237,0.6626269221305847,111,1328365866,1,2
27001,1920,405015,51841920,23520,0.5979166626930237,128,27000,0.14902687072753906,1920,17,2,500000,1000,,27001.0,0.6651041507720947,0.6147221922874451,0.5979166626930237,0.6629323363304138,115,1328365866,1,2
28001,1920,420015,53761920,23520,0.5979166626930237,128,28000,0.15289092063903809,1920,17,2,500000,1000,,28001.0,0.6651041507720947,0.6147104501724243,0.5979166626930237,0.6634373068809509,119,1328365866,1,2
29001,1920,435015,55681920,23520,0.5979166626930237,128,29000,0.15676283836364746,1920,17,2,500000,1000,,29001.0,0.6640625,0.6147024631500244,0.5979166626930237,0.6635122895240784,123,1328365866,1,2
30001,1920,450015,57601920,23520,0.5979166626930237,128,30000,0.16080474853515625,1920,17,2,500000,1000,,30001.0,0.6645833253860474,0.6146970987319946,0.5958333611488342,0.6639015674591064,127,1328365866,1,2
31001,1920,465015,59521920,23520,0.5958333611488342,128,31000,0.16469597816467285,1920,17,2,500000,1000,,31001.0,0.6656249761581421,0.6146901845932007,0.6000000238418579,0.663838803768158,131,1328365866,1,2
32001,1920,480015,61441920,23520,0.6000000238418579,128,32000,0.16882681846618652,1920,17,2,500000,1000,,32001.0,0.6645833253860474,0.6146863698959351,0.6000000238418579,0.6640427112579346,137,1328365866,1,2
33001,1920,495015,63361920,23520,0.6000000238418579,128,33000,0.17308902740478516,1920,17,2,500000,1000,,33001.0,0.6656249761581421,0.6146799921989441,0.5979166626930237,0.6642374396324158,143,1328365866,1,2
