pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.4937500059604645,128,0,0.0213320255279541,1920,17,5,500000,1000,,1.0,0.5307291746139526,0.6931472420692444,0.5229166746139526,0.6931471228599548,0,1948785426,5,5
1001,1920,15015,1921920,23520,0.5229166746139526,128,1000,0.025197982788085938,1920,17,5,500000,1000,,1001.0,0.6786458492279053,0.6104545593261719,0.6479166746139526,0.6201322078704834,3,1948785426,5,5
2001,1920,30015,3841920,23520,0.6479166746139526,128,2000,0.029094696044921875,1920,17,5,500000,1000,,2001.0,0.6807291507720947,0.599510908126831,0.6812499761581421,0.6073784232139587,7,1948785426,5,5
3001,1920,45015,5761920,23520,0.6812499761581421,128,3000,0.032858848571777344,1920,17,5,500000,1000,,3001.0,0.6770833134651184,0.5961422324180603,0.6812499761581421,0.6030689477920532,11,1948785426,5,5
4001,1920,60015,7681920,23520,0.6812499761581421,128,4000,0.03660893440246582,1920,17,5,500000,1000,,4001.0,0.6802083253860474,0.5943601727485657,0.6854166388511658,0.601353108882904,15,1948785426,5,5
5001,1920,75015,9601920,23520,0.6854166388511658,128,5000,0.040323734283447266,1920,17,5,500000,1000,,5001.0,0.684374988079071,0.593200147151947,0.6833333373069763,0.6003468632698059,19,1948785426,5,5
6001,1920,90015,11521920,23520,0.6833333373069763,128,6000,0.04402470588684082,1920,17,5,500000,1000,,6001.0,0.682812511920929,0.5923675298690796,0.6812499761581421,0.6005385518074036,23,1948785426,5,5
7001,1920,105015,13441920,23520,0.6812499761581421,128,7000,0.04773068428039551,1920,17,5,500000,1000,,7001.0,0.684374988079071,0.5917424559593201,0.6708333492279053,0.5998380184173584,26,1948785426,5,5
8001,1920,120015,15361920,23520,0.6708333492279053,128,8000,0.051453590393066406,1920,17,5,500000,1000,,8001.0,0.684374988079071,0.5912610292434692,0.675000011920929,0.5997371673583984,30,1948785426,5,5
9001,1920,135015,17281920,23520,0.675000011920929,128,9000,0.05515885353088379,1920,17,5,500000,1000,,9001.0,0.6848958134651184,0.5908960700035095,0.6708333492279053,0.5991560816764832,34,1948785426,5,5
10001,1920,150015,19201920,23520,0.6708333492279053,128,10000,0.058835744857788086,1920,17,5,500000,1000,,10001.0,0.6864583492279053,0.590589165687561,0.6645833253860474,0.5996233820915222,38,1948785426,5,5
11001,1920,165015,21121920,23520,0.6645833253860474,128,11000,0.06255054473876953,1920,17,5,500000,1000,,11001.0,0.6864583492279053,0.5903407335281372,0.6729166507720947,0.5994549989700317,42,1948785426,5,5
12001,1920,180015,23041920,23520,0.6729166507720947,128,12000,0.06628251075744629,1920,17,5,500000,1000,,12001.0,0.6833333373069763,0.5901347398757935,0.668749988079071,0.5993998050689697,46,1948785426,5,5
13001,1920,195015,24961920,23520,0.668749988079071,128,13000,0.07001757621765137,1920,17,5,500000,1000,,13001.0,0.684374988079071,0.5899537205696106,0.6666666865348816,0.5995511412620544,49,1948785426,5,5
14001,1920,210015,26881920,23520,0.6666666865348816,128,14000,0.07376480102539062,1920,17,5,500000,1000,,14001.0,0.6854166388511658,0.5898023843765259,0.6666666865348816,0.599700927734375,53,1948785426,5,5
15001,1920,225015,28801920,23520,0.6666666865348816,128,15000,0.07750272750854492,1920,17,5,500000,1000,,15001.0,0.6869791746139526,0.5896669030189514,0.6666666865348816,0.5995040535926819,57,1948785426,5,5
16001,1920,240015,30721920,23520,0.6666666865348816,128,16000,0.08118891716003418,1920,17,5,500000,1000,,16001.0,0.6864583492279053,0.5895441770553589,0.6645833253860474,0.5993449687957764,61,1948785426,5,5
17001,1920,255015,32641920,23520,0.6645833253860474,128,17000,0.08506274223327637,1920,17,5,500000,1000,,17001.0,0.6854166388511658,0.5894365310668945,0.6666666865348816,0.5996348857879639,65,1948785426,5,5
18001,1920,270015,34561920,23520,0.6666666865348816,128,18000,0.08874964714050293,1920,17,5,500000,1000,,18001.0,0.6854166388511658,0.5893440246582031,0.6666666865348816,0.5998913049697876,69,1948785426,5,5
