pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.5020833611488342,128,0,0.02947402000427246,1920,17,1,500000,1000,,1.0,0.4619791805744171,0.6931472420692444,0.49166667461395264,0.6931472420692444,0,393337312,4,1
1001,1920,15015,1921920,23520,0.49166667461395264,128,1000,0.033087968826293945,1920,17,1,500000,1000,,1001.0,0.6145833134651184,0.6527398824691772,0.5645833611488342,0.6842982769012451,3,393337312,4,1
2001,1920,30015,3841920,23520,0.5645833611488342,128,2000,0.03680086135864258,1920,17,1,500000,1000,,2001.0,0.620312511920929,0.6502851247787476,0.5708333253860474,0.6880800724029541,7,393337312,4,1
3001,1920,45015,5761920,23520,0.5708333253860474,128,3000,0.04047083854675293,1920,17,1,500000,1000,,3001.0,0.6213541626930237,0.6500189900398254,0.574999988079071,0.6905343532562256,11,393337312,4,1
4001,1920,60015,7681920,23520,0.574999988079071,128,4000,0.04412674903869629,1920,17,1,500000,1000,,4001.0,0.6229166388511658,0.6499147415161133,0.5562499761581421,0.6925225853919983,14,393337312,4,1
5001,1920,75015,9601920,23520,0.5562499761581421,128,5000,0.04775094985961914,1920,17,1,500000,1000,,5001.0,0.6192708611488342,0.649877667427063,0.5625,0.6940909624099731,18,393337312,4,1
6001,1920,90015,11521920,23520,0.5625,128,6000,0.05137205123901367,1920,17,1,500000,1000,,6001.0,0.6223958134651184,0.6498687267303467,0.5604166388511658,0.6944717168807983,22,393337312,4,1
7001,1920,105015,13441920,23520,0.5604166388511658,128,7000,0.05495810508728027,1920,17,1,500000,1000,,7001.0,0.6260416507720947,0.6498604416847229,0.5625,0.6947121024131775,25,393337312,4,1
8001,1920,120015,15361920,23520,0.5625,128,8000,0.05855607986450195,1920,17,1,500000,1000,,8001.0,0.6260416507720947,0.6498607993125916,0.5645833611488342,0.6950889825820923,29,393337312,4,1
9001,1920,135015,17281920,23520,0.5645833611488342,128,9000,0.06221199035644531,1920,17,1,500000,1000,,9001.0,0.6255208253860474,0.6498578190803528,0.5625,0.6950594186782837,33,393337312,4,1
10001,1920,150015,19201920,23520,0.5625,128,10000,0.06581497192382812,1920,17,1,500000,1000,,10001.0,0.6265624761581421,0.6498639583587646,0.5666666626930237,0.6948942542076111,36,393337312,4,1
11001,1920,165015,21121920,23520,0.5666666626930237,128,11000,0.06943678855895996,1920,17,1,500000,1000,,11001.0,0.6244791746139526,0.6498563289642334,0.5666666626930237,0.6947824358940125,40,393337312,4,1
12001,1920,180015,23041920,23520,0.5666666626930237,128,12000,0.07306075096130371,1920,17,1,500000,1000,,12001.0,0.6234375238418579,0.6498590111732483,0.5645833611488342,0.6949718594551086,43,393337312,4,1
13001,1920,195015,24961920,23520,0.5645833611488342,128,13000,0.0766599178314209,1920,17,1,500000,1000,,13001.0,0.6239583492279053,0.6498551964759827,0.5708333253860474,0.6953389048576355,47,393337312,4,1
14001,1920,210015,26881920,23520,0.5708333253860474,128,14000,0.08024978637695312,1920,17,1,500000,1000,,14001.0,0.6234375238418579,0.6498590111732483,0.5729166865348816,0.695677638053894,51,393337312,4,1
15001,1920,225015,28801920,23520,0.5729166865348816,128,15000,0.08383893966674805,1920,17,1,500000,1000,,15001.0,0.6239583492279053,0.6498567461967468,0.5708333253860474,0.6953760385513306,54,393337312,4,1
16001,1920,240015,30721920,23520,0.5708333253860474,128,16000,0.08745598793029785,1920,17,1,500000,1000,,16001.0,0.6239583492279053,0.6498578786849976,0.5687500238418579,0.6955797076225281,58,393337312,4,1
17001,1920,255015,32641920,23520,0.5687500238418579,128,17000,0.09108519554138184,1920,17,1,500000,1000,,17001.0,0.6244791746139526,0.6498574614524841,0.5708333253860474,0.6954053640365601,62,393337312,4,1
18001,1920,270015,34561920,23520,0.5708333253860474,128,18000,0.09470415115356445,1920,17,1,500000,1000,,18001.0,0.6223958134651184,0.6498563289642334,0.5708333253860474,0.6952641010284424,65,393337312,4,1
19001,1920,285015,36481920,23520,0.5708333253860474,128,19000,0.09870624542236328,1920,17,1,500000,1000,,19001.0,0.6244791746139526,0.6498590111732483,0.5666666626930237,0.6956035494804382,69,393337312,4,1
20001,1920,300015,38401920,23520,0.5666666626930237,128,20000,0.10247635841369629,1920,17,1,500000,1000,,20001.0,0.6234375238418579,0.6498635411262512,0.5666666626930237,0.6954683661460876,73,393337312,4,1
21001,1920,315015,40321920,23520,0.5666666626930237,128,21000,0.10608720779418945,1920,17,1,500000,1000,,21001.0,0.6239583492279053,0.6498566269874573,0.5666666626930237,0.6957109570503235,77,393337312,4,1
22001,1920,330015,42241920,23520,0.5666666626930237,128,22000,0.10993719100952148,1920,17,1,500000,1000,,22001.0,0.6234375238418579,0.6498587727546692,0.5687500238418579,0.6953663229942322,81,393337312,4,1
23001,1920,345015,44161920,23520,0.5687500238418579,128,23000,0.1135404109954834,1920,17,1,500000,1000,,23001.0,0.6229166388511658,0.6498619318008423,0.5666666626930237,0.6960945129394531,84,393337312,4,1
24001,1920,360015,46081920,23520,0.5666666626930237,128,24000,0.11735749244689941,1920,17,1,500000,1000,,24001.0,0.6255208253860474,0.649856686592102,0.5687500238418579,0.6954233646392822,88,393337312,4,1
25001,1920,375015,48001920,23520,0.5687500238418579,128,25000,0.1209557056427002,1920,17,1,500000,1000,,25001.0,0.6260416507720947,0.6498613953590393,0.5708333253860474,0.6951247453689575,92,393337312,4,1
26001,1920,390015,49921920,23520,0.5708333253860474,128,26000,0.1246955394744873,1920,17,1,500000,1000,,26001.0,0.6239583492279053,0.6498621106147766,0.5666666626930237,0.6952419877052307,96,393337312,4,1
27001,1920,405015,51841920,23520,0.5666666626930237,128,27000,0.1284472942352295,1920,17,1,500000,1000,,27001.0,0.6239583492279053,0.6498581171035767,0.5687500238418579,0.6952106356620789,100,393337312,4,1
28001,1920,420015,53761920,23520,0.5687500238418579,128,28000,0.13227343559265137,1920,17,1,500000,1000,,28001.0,0.6239583492279053,0.6498561501502991,0.5687500238418579,0.6953184604644775,103,393337312,4,1
29001,1920,435015,55681920,23520,0.5687500238418579,128,29000,0.1358795166015625,1920,17,1,500000,1000,,29001.0,0.6234375238418579,0.6498582363128662,0.5708333253860474,0.6955214738845825,107,393337312,4,1
30001,1920,450015,57601920,23520,0.5708333253860474,128,30000,0.13949370384216309,1920,17,1,500000,1000,,30001.0,0.6239583492279053,0.6498667597770691,0.5687500238418579,0.6953489780426025,111,393337312,4,1
31001,1920,465015,59521920,23520,0.5687500238418579,128,31000,0.14319372177124023,1920,17,1,500000,1000,,31001.0,0.6229166388511658,0.649854302406311,0.5687500238418579,0.695288896560669,114,393337312,4,1
32001,1920,480015,61441920,23520,0.5687500238418579,128,32000,0.1467907428741455,1920,17,1,500000,1000,,32001.0,0.6239583492279053,0.6498594284057617,0.5708333253860474,0.6957060694694519,118,393337312,4,1
33001,1920,495015,63361920,23520,0.5708333253860474,128,33000,0.15039968490600586,1920,17,1,500000,1000,,33001.0,0.621874988079071,0.6498578786849976,0.5666666626930237,0.6958301663398743,122,393337312,4,1
34001,1920,510015,65281920,23520,0.5666666626930237,128,34000,0.15425372123718262,1920,17,1,500000,1000,,34001.0,0.6234375238418579,0.6498568058013916,0.5687500238418579,0.695456862449646,125,393337312,4,1
35001,1920,525015,67201920,23520,0.5687500238418579,128,35000,0.15784692764282227,1920,17,1,500000,1000,,35001.0,0.6234375238418579,0.6498644351959229,0.5666666626930237,0.6955644488334656,129,393337312,4,1
36001,1920,540015,69121920,23520,0.5666666626930237,128,36000,0.16156387329101562,1920,17,1,500000,1000,,36001.0,0.6229166388511658,0.6498618721961975,0.5708333253860474,0.6955451369285583,133,393337312,4,1
37001,1920,555015,71041920,23520,0.5708333253860474,128,37000,0.16517400741577148,1920,17,1,500000,1000,,37001.0,0.6234375238418579,0.6498587727546692,0.5687500238418579,0.6954491138458252,136,393337312,4,1
38001,1920,570015,72961920,23520,0.5687500238418579,128,38000,0.16876578330993652,1920,17,1,500000,1000,,38001.0,0.6234375238418579,0.6498606204986572,0.5666666626930237,0.6953056454658508,140,393337312,4,1
39001,1920,585015,74881920,23520,0.5666666626930237,128,39000,0.17238998413085938,1920,17,1,500000,1000,,39001.0,0.6234375238418579,0.649861752986908,0.5666666626930237,0.6956099271774292,143,393337312,4,1
40001,1920,600015,76801920,23520,0.5666666626930237,128,40000,0.17599201202392578,1920,17,1,500000,1000,,40001.0,0.6244791746139526,0.649859607219696,0.5666666626930237,0.6953291296958923,147,393337312,4,1
41001,1920,615015,78721920,23520,0.5666666626930237,128,41000,0.1795799732208252,1920,17,1,500000,1000,,41001.0,0.6265624761581421,0.6498600840568542,0.5666666626930237,0.6951673030853271,151,393337312,4,1
