pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.53125,128,0,0.0432281494140625,1920,17,4,500000,1000,,1.0,0.5151041746139526,0.6931472420692444,0.5541666746139526,0.6931471228599548,0,1058649827,1,4
1001,1920,15015,1921920,23520,0.5541666746139526,128,1000,0.0479280948638916,1920,17,4,500000,1000,,1001.0,0.6546875238418579,0.6211870908737183,0.6395833492279053,0.6347267031669617,5,1058649827,1,4
2001,1920,30015,3841920,23520,0.6395833492279053,128,2000,0.053138017654418945,1920,17,4,500000,1000,,2001.0,0.6625000238418579,0.6066263914108276,0.6708333492279053,0.6169620752334595,10,1058649827,1,4
3001,1920,45015,5761920,23520,0.6708333492279053,128,3000,0.05787205696105957,1920,17,4,500000,1000,,3001.0,0.6729166507720947,0.6005664467811584,0.668749988079071,0.609713613986969,15,1058649827,1,4
4001,1920,60015,7681920,23520,0.668749988079071,128,4000,0.06317591667175293,1920,17,4,500000,1000,,4001.0,0.6770833134651184,0.597708523273468,0.675000011920929,0.6087939739227295,20,1058649827,1,4
5001,1920,75015,9601920,23520,0.675000011920929,128,5000,0.0679481029510498,1920,17,4,500000,1000,,5001.0,0.6807291507720947,0.5960808992385864,0.6666666865348816,0.6088324785232544,25,1058649827,1,4
6001,1920,90015,11521920,23520,0.6666666865348816,128,6000,0.07268023490905762,1920,17,4,500000,1000,,6001.0,0.6812499761581421,0.595001220703125,0.668749988079071,0.608911395072937,30,1058649827,1,4
7001,1920,105015,13441920,23520,0.668749988079071,128,7000,0.07770729064941406,1920,17,4,500000,1000,,7001.0,0.6807291507720947,0.5942287445068359,0.6708333492279053,0.6092182397842407,35,1058649827,1,4
8001,1920,120015,15361920,23520,0.6708333492279053,128,8000,0.0825352668762207,1920,17,4,500000,1000,,8001.0,0.6822916865348816,0.5936483144760132,0.6645833253860474,0.609649658203125,40,1058649827,1,4
9001,1920,135015,17281920,23520,0.6645833253860474,128,9000,0.08751416206359863,1920,17,4,500000,1000,,9001.0,0.6833333373069763,0.5931933522224426,0.6645833253860474,0.610759973526001,45,1058649827,1,4
10001,1920,150015,19201920,23520,0.6645833253860474,128,10000,0.0925130844116211,1920,17,4,500000,1000,,10001.0,0.6796875,0.5928294062614441,0.65625,0.6112312078475952,50,1058649827,1,4
11001,1920,165015,21121920,23520,0.65625,128,11000,0.09716010093688965,1920,17,4,500000,1000,,11001.0,0.6807291507720947,0.592535138130188,0.6604166626930237,0.6113243699073792,55,1058649827,1,4
12001,1920,180015,23041920,23520,0.6604166626930237,128,12000,0.10181903839111328,1920,17,4,500000,1000,,12001.0,0.6807291507720947,0.5922883152961731,0.6583333611488342,0.6118031740188599,59,1058649827,1,4
13001,1920,195015,24961920,23520,0.6583333611488342,128,13000,0.10647201538085938,1920,17,4,500000,1000,,13001.0,0.6791666746139526,0.5920868515968323,0.65625,0.6123737096786499,64,1058649827,1,4
14001,1920,210015,26881920,23520,0.65625,128,14000,0.11114788055419922,1920,17,4,500000,1000,,14001.0,0.6807291507720947,0.5919157266616821,0.65625,0.6119309067726135,69,1058649827,1,4
15001,1920,225015,28801920,23520,0.65625,128,15000,0.11628270149230957,1920,17,4,500000,1000,,15001.0,0.6812499761581421,0.5917556881904602,0.6541666388511658,0.6122864484786987,74,1058649827,1,4
16001,1920,240015,30721920,23520,0.6541666388511658,128,16000,0.12128090858459473,1920,17,4,500000,1000,,16001.0,0.6817708611488342,0.5916213393211365,0.6583333611488342,0.6125389337539673,79,1058649827,1,4
17001,1920,255015,32641920,23520,0.6583333611488342,128,17000,0.12596988677978516,1920,17,4,500000,1000,,17001.0,0.6796875,0.5915018916130066,0.65625,0.6129787564277649,84,1058649827,1,4
18001,1920,270015,34561920,23520,0.65625,128,18000,0.13105988502502441,1920,17,4,500000,1000,,18001.0,0.6796875,0.5913981795310974,0.6541666388511658,0.6133267283439636,89,1058649827,1,4
19001,1920,285015,36481920,23520,0.6541666388511658,128,19000,0.1361229419708252,1920,17,4,500000,1000,,19001.0,0.6791666746139526,0.5913066864013672,0.6499999761581421,0.613470196723938,94,1058649827,1,4
20001,1920,300015,38401920,23520,0.6499999761581421,128,20000,0.14084267616271973,1920,17,4,500000,1000,,20001.0,0.6802083253860474,0.591221809387207,0.6520833373069763,0.6131774187088013,99,1058649827,1,4
21001,1920,315015,40321920,23520,0.6520833373069763,128,21000,0.14547276496887207,1920,17,4,500000,1000,,21001.0,0.6802083253860474,0.5911422967910767,0.6541666388511658,0.6132134199142456,104,1058649827,1,4
22001,1920,330015,42241920,23520,0.6541666388511658,128,22000,0.15057086944580078,1920,17,4,500000,1000,,22001.0,0.6776041388511658,0.5910652279853821,0.65625,0.6133587956428528,108,1058649827,1,4
23001,1920,345015,44161920,23520,0.65625,128,23000,0.15534472465515137,1920,17,4,500000,1000,,23001.0,0.6776041388511658,0.5910009145736694,0.65625,0.6134417653083801,113,1058649827,1,4
24001,1920,360015,46081920,23520,0.65625,128,24000,0.1599864959716797,1920,17,4,500000,1000,,24001.0,0.6781250238418579,0.5909386277198792,0.65625,0.6137006282806396,118,1058649827,1,4
