pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.5333333611488342,128,0,0.024023056030273438,1920,17,5,500000,1000,,1.0,0.5333333611488342,0.6931470632553101,0.5479166507720947,0.6931471228599548,0,1753699274,3,5
1001,1920,15015,1921920,23520,0.5479166507720947,128,1000,0.027760982513427734,1920,17,5,500000,1000,,1001.0,0.6755208373069763,0.6109974980354309,0.65625,0.6184867024421692,4,1753699274,3,5
2001,1920,30015,3841920,23520,0.65625,128,2000,0.03148198127746582,1920,17,5,500000,1000,,2001.0,0.6776041388511658,0.5987910628318787,0.6625000238418579,0.60679030418396,10,1753699274,3,5
3001,1920,45015,5761920,23520,0.6625000238418579,128,3000,0.03521609306335449,1920,17,5,500000,1000,,3001.0,0.6796875,0.5952178835868835,0.6583333611488342,0.6034824252128601,14,1753699274,3,5
4001,1920,60015,7681920,23520,0.6583333611488342,128,4000,0.04096198081970215,1920,17,5,500000,1000,,4001.0,0.6833333373069763,0.5934654474258423,0.6666666865348816,0.601710855960846,20,1753699274,3,5
5001,1920,75015,9601920,23520,0.6666666865348816,128,5000,0.04498100280761719,1920,17,5,500000,1000,,5001.0,0.6859375238418579,0.5923524498939514,0.6645833253860474,0.6005907654762268,27,1753699274,3,5
6001,1920,90015,11521920,23520,0.6645833253860474,128,6000,0.05277204513549805,1920,17,5,500000,1000,,6001.0,0.6854166388511658,0.591602087020874,0.6666666865348816,0.5999643206596375,32,1753699274,3,5
7001,1920,105015,13441920,23520,0.6666666865348816,128,7000,0.05659008026123047,1920,17,5,500000,1000,,7001.0,0.6848958134651184,0.5910345911979675,0.668749988079071,0.599520742893219,36,1753699274,3,5
8001,1920,120015,15361920,23520,0.668749988079071,128,8000,0.09088015556335449,1920,17,5,500000,1000,,8001.0,0.6859375238418579,0.5905879139900208,0.668749988079071,0.599930465221405,41,1753699274,3,5
9001,1920,135015,17281920,23520,0.668749988079071,128,9000,0.09455299377441406,1920,17,5,500000,1000,,9001.0,0.6869791746139526,0.5902291536331177,0.6708333492279053,0.5995050072669983,45,1753699274,3,5
10001,1920,150015,19201920,23520,0.6708333492279053,128,10000,0.09824299812316895,1920,17,5,500000,1000,,10001.0,0.6864583492279053,0.5899330377578735,0.6729166507720947,0.5992899537086487,49,1753699274,3,5
11001,1920,165015,21121920,23520,0.6729166507720947,128,11000,0.1022951602935791,1920,17,5,500000,1000,,11001.0,0.6859375238418579,0.5896837115287781,0.6729166507720947,0.5994406342506409,53,1753699274,3,5
12001,1920,180015,23041920,23520,0.6729166507720947,128,12000,0.10612344741821289,1920,17,5,500000,1000,,12001.0,0.6869791746139526,0.5894685387611389,0.6729166507720947,0.5989596247673035,58,1753699274,3,5
13001,1920,195015,24961920,23520,0.6729166507720947,128,13000,0.11034059524536133,1920,17,5,500000,1000,,13001.0,0.6890624761581421,0.5892819762229919,0.6729166507720947,0.5988912582397461,62,1753699274,3,5
14001,1920,210015,26881920,23520,0.6729166507720947,128,14000,0.11408472061157227,1920,17,5,500000,1000,,14001.0,0.6864583492279053,0.5891218185424805,0.6708333492279053,0.5988255143165588,66,1753699274,3,5
15001,1920,225015,28801920,23520,0.6708333492279053,128,15000,0.1179497241973877,1920,17,5,500000,1000,,15001.0,0.6880208253860474,0.5889785885810852,0.6729166507720947,0.5989418625831604,70,1753699274,3,5
16001,1920,240015,30721920,23520,0.6729166507720947,128,16000,0.12172889709472656,1920,17,5,500000,1000,,16001.0,0.6880208253860474,0.58885657787323,0.6729166507720947,0.599134624004364,74,1753699274,3,5
17001,1920,255015,32641920,23520,0.6729166507720947,128,17000,0.12552094459533691,1920,17,5,500000,1000,,17001.0,0.6895833611488342,0.588742196559906,0.6729166507720947,0.5989446640014648,78,1753699274,3,5
18001,1920,270015,34561920,23520,0.6729166507720947,128,18000,0.12934184074401855,1920,17,5,500000,1000,,18001.0,0.6885416507720947,0.5886468291282654,0.675000011920929,0.5987058877944946,82,1753699274,3,5
19001,1920,285015,36481920,23520,0.675000011920929,128,19000,0.13307881355285645,1920,17,5,500000,1000,,19001.0,0.6895833611488342,0.5885537266731262,0.6708333492279053,0.5991892218589783,86,1753699274,3,5
20001,1920,300015,38401920,23520,0.6708333492279053,128,20000,0.13680291175842285,1920,17,5,500000,1000,,20001.0,0.6885416507720947,0.5884721279144287,0.6729166507720947,0.598964512348175,89,1753699274,3,5
21001,1920,315015,40321920,23520,0.6729166507720947,128,21000,0.1406230926513672,1920,17,5,500000,1000,,21001.0,0.6880208253860474,0.5884006023406982,0.6729166507720947,0.5986519455909729,93,1753699274,3,5
22001,1920,330015,42241920,23520,0.6729166507720947,128,22000,0.14453697204589844,1920,17,5,500000,1000,,22001.0,0.6880208253860474,0.588327169418335,0.6729166507720947,0.5989784598350525,97,1753699274,3,5
23001,1920,345015,44161920,23520,0.6729166507720947,128,23000,0.14831995964050293,1920,17,5,500000,1000,,23001.0,0.6890624761581421,0.5882638096809387,0.6729166507720947,0.5989418029785156,101,1753699274,3,5
24001,1920,360015,46081920,23520,0.6729166507720947,128,24000,0.15215206146240234,1920,17,5,500000,1000,,24001.0,0.6875,0.5882049798965454,0.6729166507720947,0.5985860228538513,105,1753699274,3,5
25001,1920,375015,48001920,23520,0.6729166507720947,128,25000,0.15597319602966309,1920,17,5,500000,1000,,25001.0,0.6875,0.588146448135376,0.6729166507720947,0.5985625386238098,109,1753699274,3,5
26001,1920,390015,49921920,23520,0.6729166507720947,128,26000,0.15974807739257812,1920,17,5,500000,1000,,26001.0,0.6880208253860474,0.588098406791687,0.6729166507720947,0.5985066294670105,113,1753699274,3,5
27001,1920,405015,51841920,23520,0.6729166507720947,128,27000,0.1635148525238037,1920,17,5,500000,1000,,27001.0,0.6885416507720947,0.5880508422851562,0.6729166507720947,0.5984773635864258,116,1753699274,3,5
28001,1920,420015,53761920,23520,0.6729166507720947,128,28000,0.16727375984191895,1920,17,5,500000,1000,,28001.0,0.6880208253860474,0.588003933429718,0.6729166507720947,0.5984923243522644,120,1753699274,3,5
29001,1920,435015,55681920,23520,0.6729166507720947,128,29000,0.1712658405303955,1920,17,5,500000,1000,,29001.0,0.6895833611488342,0.5879625082015991,0.6729166507720947,0.5982300043106079,124,1753699274,3,5
30001,1920,450015,57601920,23520,0.6729166507720947,128,30000,0.1751399040222168,1920,17,5,500000,1000,,30001.0,0.6895833611488342,0.5879164338111877,0.6729166507720947,0.5984943509101868,128,1753699274,3,5
31001,1920,465015,59521920,23520,0.6729166507720947,128,31000,0.17893171310424805,1920,17,5,500000,1000,,31001.0,0.6895833611488342,0.587878406047821,0.6729166507720947,0.598318338394165,132,1753699274,3,5
32001,1920,480015,61441920,23520,0.6729166507720947,128,32000,0.18277692794799805,1920,17,5,500000,1000,,32001.0,0.6885416507720947,0.5878412127494812,0.6729166507720947,0.5985403656959534,136,1753699274,3,5
33001,1920,495015,63361920,23520,0.6729166507720947,128,33000,0.18676018714904785,1920,17,5,500000,1000,,33001.0,0.6880208253860474,0.5878063440322876,0.6729166507720947,0.5985165238380432,140,1753699274,3,5
34001,1920,510015,65281920,23520,0.6729166507720947,128,34000,0.19059038162231445,1920,17,5,500000,1000,,34001.0,0.6875,0.5877788662910461,0.675000011920929,0.5985649824142456,144,1753699274,3,5
35001,1920,525015,67201920,23520,0.675000011920929,128,35000,0.19434738159179688,1920,17,5,500000,1000,,35001.0,0.6885416507720947,0.5877441167831421,0.6729166507720947,0.598419189453125,148,1753699274,3,5
36001,1920,540015,69121920,23520,0.6729166507720947,128,36000,0.198134183883667,1920,17,5,500000,1000,,36001.0,0.6916666626930237,0.587715208530426,0.6729166507720947,0.5982933640480042,151,1753699274,3,5
37001,1920,555015,71041920,23520,0.6729166507720947,128,37000,0.20216822624206543,1920,17,5,500000,1000,,37001.0,0.6895833611488342,0.5876851677894592,0.6729166507720947,0.5985535383224487,155,1753699274,3,5
38001,1920,570015,72961920,23520,0.6729166507720947,128,38000,0.20597434043884277,1920,17,5,500000,1000,,38001.0,0.6890624761581421,0.5876656770706177,0.6729166507720947,0.5984179973602295,159,1753699274,3,5
39001,1920,585015,74881920,23520,0.6729166507720947,128,39000,0.2097766399383545,1920,17,5,500000,1000,,39001.0,0.690625011920929,0.587636411190033,0.6729166507720947,0.5985718369483948,163,1753699274,3,5
40001,1920,600015,76801920,23520,0.6729166507720947,128,40000,0.21371078491210938,1920,17,5,500000,1000,,40001.0,0.6890624761581421,0.58761066198349,0.675000011920929,0.5984593629837036,167,1753699274,3,5
41001,1920,615015,78721920,23520,0.675000011920929,128,41000,0.21747279167175293,1920,17,5,500000,1000,,41001.0,0.6895833611488342,0.5875886678695679,0.675000011920929,0.5985792279243469,171,1753699274,3,5
42001,1920,630015,80641920,23520,0.675000011920929,128,42000,0.22119879722595215,1920,17,5,500000,1000,,42001.0,0.6895833611488342,0.5875636339187622,0.6729166507720947,0.5984258055686951,175,1753699274,3,5
43001,1920,645015,82561920,23520,0.6729166507720947,128,43000,0.2250058650970459,1920,17,5,500000,1000,,43001.0,0.6895833611488342,0.587540864944458,0.6729166507720947,0.5985063314437866,178,1753699274,3,5
44001,1920,660015,84481920,23520,0.6729166507720947,128,44000,0.2288980484008789,1920,17,5,500000,1000,,44001.0,0.6901041865348816,0.587518572807312,0.6729166507720947,0.5986302495002747,182,1753699274,3,5
45001,1920,675015,86401920,23520,0.6729166507720947,128,45000,0.23273301124572754,1920,17,5,500000,1000,,45001.0,0.6895833611488342,0.5875038504600525,0.675000011920929,0.5984612107276917,186,1753699274,3,5
46001,1920,690015,88321920,23520,0.675000011920929,128,46000,0.23658490180969238,1920,17,5,500000,1000,,46001.0,0.6911458373069763,0.5874820947647095,0.6729166507720947,0.5983667969703674,190,1753699274,3,5
47001,1920,705015,90241920,23520,0.6729166507720947,128,47000,0.2410120964050293,1920,17,5,500000,1000,,47001.0,0.6901041865348816,0.5874679684638977,0.6708333492279053,0.5983054637908936,194,1753699274,3,5
48001,1920,720015,92161920,23520,0.6708333492279053,128,48000,0.24476408958435059,1920,17,5,500000,1000,,48001.0,0.6890624761581421,0.5874446630477905,0.6729166507720947,0.5987614393234253,198,1753699274,3,5
