pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.46041667461395264,128,0,0.04657316207885742,1920,17,3,500000,1000,,1.0,0.5208333134651184,0.6931472420692444,0.4791666567325592,0.6931473016738892,0,46059040,1,3
1001,1920,15015,1921920,23520,0.4791666567325592,128,1000,0.05154919624328613,1920,17,3,500000,1000,,1001.0,0.6552083492279053,0.6250951290130615,0.6145833134651184,0.6545758843421936,4,46059040,1,3
2001,1920,30015,3841920,23520,0.6145833134651184,128,2000,0.05561518669128418,1920,17,3,500000,1000,,2001.0,0.6630208492279053,0.6099502444267273,0.6520833373069763,0.6320057511329651,8,46059040,1,3
3001,1920,45015,5761920,23520,0.6520833373069763,128,3000,0.059366464614868164,1920,17,3,500000,1000,,3001.0,0.6661458611488342,0.6051797270774841,0.6541666388511658,0.6229968667030334,12,46059040,1,3
4001,1920,60015,7681920,23520,0.6541666388511658,128,4000,0.06318926811218262,1920,17,3,500000,1000,,4001.0,0.6661458611488342,0.6032835841178894,0.6499999761581421,0.6195619702339172,16,46059040,1,3
5001,1920,75015,9601920,23520,0.6499999761581421,128,5000,0.06697940826416016,1920,17,3,500000,1000,,5001.0,0.6656249761581421,0.6020857691764832,0.6583333611488342,0.6172665953636169,20,46059040,1,3
6001,1920,90015,11521920,23520,0.6583333611488342,128,6000,0.07100844383239746,1920,17,3,500000,1000,,6001.0,0.668749988079071,0.6009820103645325,0.6520833373069763,0.6161914467811584,24,46059040,1,3
7001,1920,105015,13441920,23520,0.6520833373069763,128,7000,0.07478642463684082,1920,17,3,500000,1000,,7001.0,0.6677083373069763,0.5999920964241028,0.6520833373069763,0.6146034598350525,28,46059040,1,3
8001,1920,120015,15361920,23520,0.6520833373069763,128,8000,0.0785822868347168,1920,17,3,500000,1000,,8001.0,0.6697916388511658,0.5993202328681946,0.643750011920929,0.613793134689331,32,46059040,1,3
9001,1920,135015,17281920,23520,0.643750011920929,128,9000,0.08253812789916992,1920,17,3,500000,1000,,9001.0,0.6703125238418579,0.5989137887954712,0.6479166746139526,0.6132479906082153,36,46059040,1,3
10001,1920,150015,19201920,23520,0.6479166746139526,128,10000,0.08637619018554688,1920,17,3,500000,1000,,10001.0,0.668749988079071,0.5986420512199402,0.6520833373069763,0.612797737121582,40,46059040,1,3
11001,1920,165015,21121920,23520,0.6520833373069763,128,11000,0.09016919136047363,1920,17,3,500000,1000,,11001.0,0.668749988079071,0.5984404683113098,0.6499999761581421,0.6125727295875549,44,46059040,1,3
12001,1920,180015,23041920,23520,0.6499999761581421,128,12000,0.09458136558532715,1920,17,3,500000,1000,,12001.0,0.6703125238418579,0.5982867479324341,0.6458333134651184,0.6122768521308899,48,46059040,1,3
13001,1920,195015,24961920,23520,0.6458333134651184,128,13000,0.0989375114440918,1920,17,3,500000,1000,,13001.0,0.6697916388511658,0.5981656312942505,0.6479166746139526,0.612226665019989,52,46059040,1,3
14001,1920,210015,26881920,23520,0.6479166746139526,128,14000,0.10271644592285156,1920,17,3,500000,1000,,14001.0,0.6703125238418579,0.5980681777000427,0.6479166746139526,0.6123570799827576,56,46059040,1,3
15001,1920,225015,28801920,23520,0.6479166746139526,128,15000,0.10649919509887695,1920,17,3,500000,1000,,15001.0,0.6692708134651184,0.597990095615387,0.6458333134651184,0.6123597621917725,60,46059040,1,3
16001,1920,240015,30721920,23520,0.6458333134651184,128,16000,0.11028909683227539,1920,17,3,500000,1000,,16001.0,0.6692708134651184,0.5979180932044983,0.6458333134651184,0.612126886844635,64,46059040,1,3
17001,1920,255015,32641920,23520,0.6458333134651184,128,17000,0.11419892311096191,1920,17,3,500000,1000,,17001.0,0.6697916388511658,0.5978556871414185,0.6479166746139526,0.6120613813400269,68,46059040,1,3
18001,1920,270015,34561920,23520,0.6479166746139526,128,18000,0.11795973777770996,1920,17,3,500000,1000,,18001.0,0.6729166507720947,0.5978057980537415,0.6479166746139526,0.6117307543754578,72,46059040,1,3
19001,1920,285015,36481920,23520,0.6479166746139526,128,19000,0.12172079086303711,1920,17,3,500000,1000,,19001.0,0.6723958253860474,0.5977575778961182,0.6479166746139526,0.6118144989013672,76,46059040,1,3
20001,1920,300015,38401920,23520,0.6479166746139526,128,20000,0.1255171298980713,1920,17,3,500000,1000,,20001.0,0.6713541746139526,0.597718358039856,0.6499999761581421,0.6121675372123718,80,46059040,1,3
21001,1920,315015,40321920,23520,0.6499999761581421,128,21000,0.12927627563476562,1920,17,3,500000,1000,,21001.0,0.6729166507720947,0.597679078578949,0.6499999761581421,0.6122891902923584,84,46059040,1,3
22001,1920,330015,42241920,23520,0.6499999761581421,128,22000,0.13349032402038574,1920,17,3,500000,1000,,22001.0,0.6723958253860474,0.5976499915122986,0.6458333134651184,0.61213618516922,88,46059040,1,3
23001,1920,345015,44161920,23520,0.6458333134651184,128,23000,0.1373612880706787,1920,17,3,500000,1000,,23001.0,0.6723958253860474,0.5976251363754272,0.6479166746139526,0.6120122075080872,92,46059040,1,3
