pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.45625001192092896,128,0,0.027332067489624023,1920,17,3,500000,1000,,1.0,0.4947916567325592,0.6931472420692444,0.4583333432674408,0.6931472420692444,0,1154469502,3,3
1001,1920,15015,1921920,23520,0.4583333432674408,128,1000,0.031068801879882812,1920,17,3,500000,1000,,1001.0,0.660937488079071,0.6200352311134338,0.6291666626930237,0.6298057436943054,4,1154469502,3,3
2001,1920,30015,3841920,23520,0.6291666626930237,128,2000,0.034764766693115234,1920,17,3,500000,1000,,2001.0,0.6630208492279053,0.6076263189315796,0.65625,0.6195213794708252,8,1154469502,3,3
3001,1920,45015,5761920,23520,0.65625,128,3000,0.038687705993652344,1920,17,3,500000,1000,,3001.0,0.6588541865348816,0.6034718751907349,0.643750011920929,0.6159730553627014,12,1154469502,3,3
4001,1920,60015,7681920,23520,0.643750011920929,128,4000,0.0424647331237793,1920,17,3,500000,1000,,4001.0,0.6645833253860474,0.6016134023666382,0.6520833373069763,0.6137573719024658,17,1154469502,3,3
5001,1920,75015,9601920,23520,0.6520833373069763,128,5000,0.04636669158935547,1920,17,3,500000,1000,,5001.0,0.6656249761581421,0.6005392074584961,0.6541666388511658,0.6123129725456238,22,1154469502,3,3
6001,1920,90015,11521920,23520,0.6541666388511658,128,6000,0.05296754837036133,1920,17,3,500000,1000,,6001.0,0.6677083373069763,0.5998784303665161,0.65625,0.6119623184204102,28,1154469502,3,3
7001,1920,105015,13441920,23520,0.65625,128,7000,0.05686664581298828,1920,17,3,500000,1000,,7001.0,0.667187511920929,0.5993994474411011,0.6604166626930237,0.6114999055862427,32,1154469502,3,3
8001,1920,120015,15361920,23520,0.6604166626930237,128,8000,0.060596466064453125,1920,17,3,500000,1000,,8001.0,0.6666666865348816,0.5990520715713501,0.6645833253860474,0.6113808751106262,37,1154469502,3,3
9001,1920,135015,17281920,23520,0.6645833253860474,128,9000,0.06431961059570312,1920,17,3,500000,1000,,9001.0,0.6651041507720947,0.5987907648086548,0.6625000238418579,0.6112464666366577,42,1154469502,3,3
10001,1920,150015,19201920,23520,0.6625000238418579,128,10000,0.06803035736083984,1920,17,3,500000,1000,,10001.0,0.6635416746139526,0.5985952019691467,0.6604166626930237,0.6110641360282898,45,1154469502,3,3
11001,1920,165015,21121920,23520,0.6604166626930237,128,11000,0.07174444198608398,1920,17,3,500000,1000,,11001.0,0.6640625,0.5984253287315369,0.6604166626930237,0.6109481453895569,49,1154469502,3,3
12001,1920,180015,23041920,23520,0.6604166626930237,128,12000,0.07541942596435547,1920,17,3,500000,1000,,12001.0,0.6640625,0.5982925891876221,0.6604166626930237,0.6109000444412231,53,1154469502,3,3
13001,1920,195015,24961920,23520,0.6604166626930237,128,13000,0.07914924621582031,1920,17,3,500000,1000,,13001.0,0.6656249761581421,0.5981870293617249,0.6666666865348816,0.6106232404708862,57,1154469502,3,3
14001,1920,210015,26881920,23520,0.6666666865348816,128,14000,0.082916259765625,1920,17,3,500000,1000,,14001.0,0.6661458611488342,0.5980929136276245,0.6625000238418579,0.6109551787376404,61,1154469502,3,3
15001,1920,225015,28801920,23520,0.6625000238418579,128,15000,0.08850741386413574,1920,17,3,500000,1000,,15001.0,0.6661458611488342,0.5980125665664673,0.6625000238418579,0.6109345555305481,65,1154469502,3,3
16001,1920,240015,30721920,23520,0.6625000238418579,128,16000,0.09222006797790527,1920,17,3,500000,1000,,16001.0,0.6661458611488342,0.5979480743408203,0.6666666865348816,0.6107162833213806,68,1154469502,3,3
17001,1920,255015,32641920,23520,0.6666666865348816,128,17000,0.095947265625,1920,17,3,500000,1000,,17001.0,0.6640625,0.5978853106498718,0.6666666865348816,0.6104490756988525,72,1154469502,3,3
18001,1920,270015,34561920,23520,0.6666666865348816,128,18000,0.09969043731689453,1920,17,3,500000,1000,,18001.0,0.6656249761581421,0.5978332161903381,0.6645833253860474,0.6105481386184692,76,1154469502,3,3
19001,1920,285015,36481920,23520,0.6645833253860474,128,19000,0.10340547561645508,1920,17,3,500000,1000,,19001.0,0.6656249761581421,0.5977848172187805,0.6625000238418579,0.6108913421630859,80,1154469502,3,3
20001,1920,300015,38401920,23520,0.6625000238418579,128,20000,0.1071465015411377,1920,17,3,500000,1000,,20001.0,0.6651041507720947,0.5977462530136108,0.6645833253860474,0.6106893420219421,84,1154469502,3,3
21001,1920,315015,40321920,23520,0.6645833253860474,128,21000,0.11093449592590332,1920,17,3,500000,1000,,21001.0,0.6677083373069763,0.5977061986923218,0.6625000238418579,0.610739529132843,88,1154469502,3,3
22001,1920,330015,42241920,23520,0.6625000238418579,128,22000,0.11464357376098633,1920,17,3,500000,1000,,22001.0,0.6661458611488342,0.5976741909980774,0.6666666865348816,0.6105509996414185,92,1154469502,3,3
23001,1920,345015,44161920,23520,0.6666666865348816,128,23000,0.11838364601135254,1920,17,3,500000,1000,,23001.0,0.6661458611488342,0.5976439118385315,0.6645833253860474,0.6107181906700134,95,1154469502,3,3
