pf_calls,num_answers,model_updates,num_grad_comps,answers_bytes,last_score,batch_size,k,elapsed_time,train_data,n,d,max_epochs,verbose,ident,_epochs,score_train,loss_train,score_test,loss_test,_elapsed_time,seed,run_id,dim
1,1920,15,1920,23520,0.4958333373069763,128,0,0.05032825469970703,1920,17,5,500000,1000,,1.0,0.5171874761581421,0.6931472420692444,0.5041666626930237,0.6931472420692444,0,1406593029,1,5
1001,1920,15015,1921920,23520,0.5041666626930237,128,1000,0.054444074630737305,1920,17,5,500000,1000,,1001.0,0.6734374761581421,0.61060631275177,0.625,0.646287739276886,4,1406593029,1,5
2001,1920,30015,3841920,23520,0.625,128,2000,0.059575796127319336,1920,17,5,500000,1000,,2001.0,0.6770833134651184,0.5969809889793396,0.6229166388511658,0.6343700289726257,8,1406593029,1,5
3001,1920,45015,5761920,23520,0.6229166388511658,128,3000,0.06435966491699219,1920,17,5,500000,1000,,3001.0,0.684374988079071,0.5918233394622803,0.6312500238418579,0.6306816339492798,12,1406593029,1,5
4001,1920,60015,7681920,23520,0.6312500238418579,128,4000,0.06825470924377441,1920,17,5,500000,1000,,4001.0,0.6901041865348816,0.5893804430961609,0.6333333253860474,0.6292740106582642,16,1406593029,1,5
5001,1920,75015,9601920,23520,0.6333333253860474,128,5000,0.07210278511047363,1920,17,5,500000,1000,,5001.0,0.6880208253860474,0.587935209274292,0.6312500238418579,0.6282981634140015,20,1406593029,1,5
6001,1920,90015,11521920,23520,0.6312500238418579,128,6000,0.07592988014221191,1920,17,5,500000,1000,,6001.0,0.6895833611488342,0.5869223475456238,0.6291666626930237,0.6277574896812439,24,1406593029,1,5
7001,1920,105015,13441920,23520,0.6291666626930237,128,7000,0.0797567367553711,1920,17,5,500000,1000,,7001.0,0.6895833611488342,0.5861608982086182,0.637499988079071,0.627446711063385,28,1406593029,1,5
8001,1920,120015,15361920,23520,0.637499988079071,128,8000,0.08367371559143066,1920,17,5,500000,1000,,8001.0,0.6901041865348816,0.5855652093887329,0.6312500238418579,0.6280108690261841,32,1406593029,1,5
9001,1920,135015,17281920,23520,0.6312500238418579,128,9000,0.0876007080078125,1920,17,5,500000,1000,,9001.0,0.6901041865348816,0.5850752592086792,0.6312500238418579,0.6275621652603149,37,1406593029,1,5
10001,1920,150015,19201920,23520,0.6312500238418579,128,10000,0.09164571762084961,1920,17,5,500000,1000,,10001.0,0.6880208253860474,0.5846708416938782,0.6312500238418579,0.6278269290924072,41,1406593029,1,5
11001,1920,165015,21121920,23520,0.6312500238418579,128,11000,0.09549379348754883,1920,17,5,500000,1000,,11001.0,0.6869791746139526,0.5843359231948853,0.6312500238418579,0.6280891299247742,45,1406593029,1,5
12001,1920,180015,23041920,23520,0.6312500238418579,128,12000,0.10039782524108887,1920,17,5,500000,1000,,12001.0,0.6890624761581421,0.5840486884117126,0.6270833611488342,0.6281811594963074,49,1406593029,1,5
13001,1920,195015,24961920,23520,0.6270833611488342,128,13000,0.10588765144348145,1920,17,5,500000,1000,,13001.0,0.6916666626930237,0.5837963223457336,0.6270833611488342,0.6282545924186707,54,1406593029,1,5
14001,1920,210015,26881920,23520,0.6270833611488342,128,14000,0.10989761352539062,1920,17,5,500000,1000,,14001.0,0.6916666626930237,0.5835891962051392,0.6270833611488342,0.6286299824714661,59,1406593029,1,5
15001,1920,225015,28801920,23520,0.6270833611488342,128,15000,0.11399149894714355,1920,17,5,500000,1000,,15001.0,0.692187488079071,0.5834036469459534,0.6270833611488342,0.6288593411445618,63,1406593029,1,5
16001,1920,240015,30721920,23520,0.6270833611488342,128,16000,0.11839437484741211,1920,17,5,500000,1000,,16001.0,0.6937500238418579,0.5832350850105286,0.625,0.6286913752555847,67,1406593029,1,5
17001,1920,255015,32641920,23520,0.625,128,17000,0.15601229667663574,1920,17,5,500000,1000,,17001.0,0.6937500238418579,0.5830830931663513,0.625,0.6286550760269165,148,1406593029,1,5
18001,1920,270015,34561920,23520,0.625,128,18000,0.16018104553222656,1920,17,5,500000,1000,,18001.0,0.6947916746139526,0.5829477310180664,0.6229166388511658,0.6287468075752258,212,1406593029,1,5
